listing_name,categories,seniority,required_skills
 Senior SW Developer (BBE) ,Python,Mid,"['Java', 'Linux', 'EJB', 'J2EE', 'C', 'JavaScript', 'jQuery', 'JSP', 'Bash', 'Shell', 'Python', 'Tomcat', 'SQL', 'WildFly', 'PostgreSQL', 'Hibernate', 'Kafka', 'Elasticsearch', 'Jenkins', 'Git', 'Gerrit', 'Jira', 'Confluence']"
 Site Reliability Engineer(Python or C++) ,Python,Mid,"['Python', 'AWS', 'Linux', 'K8s', 'Git', 'Ansible', 'Terraform', 'C++', 'Kafka', 'Oracle', 'SQL Server', 'TCP/IP']"
 AI Developer with ROS ,Data,Mid,"['ROS', 'Robot Framework', 'Machine learning', 'Python', 'Python']"
 AWS Python Developer ,Python,Senior,"['Python', 'AWS Lambda', 'CloudWatch', 'API Gateway', 'IAM', 'AWS S3', 'RDBMS', 'MySQL', 'AWS DynamoDB', 'SQS', 'Amazon SQS', 'SNS', 'CloudFormation', 'CloudFront', 'Elasticsearch', 'AWS Media Services']"
 Senior Big Data Developer ,Data,Senior,"['HDFS', 'YARN', 'Databricks', 'Amazon Web Services', 'Oozie', 'Spark', 'Hadoop', 'Azure', 'AWS', 'Google Cloud Platform', 'Cloudera (or any other) HADOOP distribution', 'Java or Scala or Python', 'Java', 'Python', 'Kafka', 'Problem solving', 'Communication skills', 'Team player', 'Critical thinking', 'Scala', 'Yarn', 'Airflow', 'Cloudera', 'Spark Streaming', 'Snowflake', 'ELK Stack', 'Docker/Kubernetes', 'Cassandra/MongoDB', 'Kafka Streaming/Kafka Connect', 'JIRA', 'CI/CD', 'JENKINS', 'Docker', 'Kubernetes', 'Cassandra', 'MongoDB', 'Jenkins', 'GitLab', 'Jira', 'Confluence']"
 Tester Systemowy (sta/praca) ,Python,Junior,"['Python', 'Multimetr', 'Oscyloskop', 'PLC', 'CAN', 'PROFINET', 'PROFIBUS', 'ETHERCAT', 'ETHERNET/IP']"
 QA Automation Engineer - Remote ,Testing,Mid,"['Jira', 'Confluence', 'TestRail', 'Python', 'pytest', 'Proxy', 'ISTQB', 'Appium']"
 Mid Senior System Security Administrator ,Security,Mid,['Python']
 Senior Software Developer ,Python,Mid,"['iOS', 'Python', 'JavaScript', 'CSS', 'HTML', 'JQuery', 'Dagger', 'Perl']"
 Azure Data Engineer  ,Analytics,Mid,"['SQL', 'ETL', 'Azure', 'Azure Data Factory', 'Python', 'Spark', 'Data engineering', 'DWH', 'Azure DataLake', 'Azure Databricks', 'Agile', 'Communication Skills', 'Team player', 'Proactivity', 'Problem solving', 'Hadoop', 'Azure Synapse', 'PySpark']"
 Python Developer ,Python,Mid,"['Python', 'Django', 'Flask']"
 Mid Software Developer in Test  ,Testing,Mid,"['Python', 'Gherkin', 'OOP', 'Design Patterns', 'Selenium', 'Unit testing', 'TDD']"
 Senior DevOps Engineer  ,Devops,Senior,"['Python', 'Terraform', 'AWS', 'Kubernetes', 'Serverless', 'Cloud', 'Microservices architecture', 'Infrastructure as Code']"
 Python Team Lead (Tagging Tools Lead) ,Python,Senior,"['Python', 'Django', 'SQL', 'NoSQL', 'Design Patterns', 'Machine Learning', 'ML Ops concepts']"
 DevOps Engineer ,Devops,Mid,"['Shell', 'Python', 'Azure', 'Cloud', 'Azure Cloud', 'Azure DevOps', 'CI/CD', 'Docker', 'Kubernetes', 'Terraform', 'Helm', 'IaaS', 'PaaS', 'DevOps', 'Git', 'Jira']"
 Python Software Engineer in Test ,Testing,Mid,"['Python', 'pytest', 'Jenkins', 'Communication skills']"
 Senior Mobile QA Automation Engineer ,Testing,Senior,"['Java', 'Python', 'JavaScript', 'Swift', 'Kotlin', 'Appium', 'Bitrise', 'Jenkins', 'UI']"
 Remote Mid Data Engineer ,Data,Mid,"['Python', 'SQL', 'NoSQL', 'Scala', 'Machine Learning', 'Azure']"
 Senior Software Development Engineer  ,Python,Senior,"['Python', 'Golang']"
 Remote Python Backend Developer ,Python,Mid,"['Python', 'SQL', 'Linux', 'Docker', 'Celery', 'RabbitMQ', 'Kanban', 'PostgreSQL', 'Redis', 'Flask', 'Django', 'OOP', 'Git']"
 Remote Azure DevOps Engineer ,Devops,Mid,"['Azure', 'Azure DevOps', 'Ansible', 'Python/bash/Powershell', 'GitHub', 'Python', 'PowerShell', 'Bash', 'ARM', 'DevOps', 'Jenkins', 'GitHub Actions', 'Git', 'Kubernetes', 'Docker', 'Terraform', 'C#', 'npm']"
 ELT Dveloper / Data Engineer ,Data,Senior,"['Python', 'NoSQL', 'Azure', 'FTP', 'ETL', 'SQL', 'Spark', 'Kafka', 'PowerBI', 'Azure Data Factory', 'ELT', 'DataBriks']"
 Cloud Engineer ,Devops,Senior,"['Docker', 'Amazon AWS services', 'Git', 'Terraform', 'Python', 'Azure', 'Ansible', 'GitHub', 'DevOps', 'AWS', 'GCP', 'Shell', 'Bash', 'IaC', 'CloudFormation', 'GitLab', 'Kubernetes', 'Rancher', 'Amazon EKS', 'CI/CD', 'BitBucket', 'Scrum', 'Contact with a client', 'Communication skills', 'Team Player']"
 Remote QA Automation Engineer (Python) ,Testing,Mid,"['SQL', 'Selenium', 'Automation', 'Cucumber', 'Python', 'AWS', 'Jenkins', 'Terraform', 'Java', 'C#']"
 Machine Learning Operations Engineer ,Data,Mid,"['Python', 'AWS', 'Azure', 'GCP', 'Compute-at-scale technologies']"
 Lead Cloud Devops Engineer ,Devops,Mid,"['Git', 'Azure', 'Azure DevOps', 'CI/CD', 'PowerShell', 'Python', 'SQL Server', 'Web API', 'Bash', 'CSS', 'HTML', 'C#']"
 Senior Python Engineer at Orca Security ,Python,Senior,"['AWS', 'Azure', 'GCP', 'Python', 'Microservices architecture', 'Elasticsearch', 'Spark', 'Map Reduce']"
 Data Analyst ,Analytics,Mid,"['Python', 'SQL', 'NumPy', 'pandas', 'PowerBI', 'R', 'SAS']"
 AWS/Azure Cloud Architect ,Devops,Mid,"['Linux', 'Python', 'Terraform', 'AWS', 'Azure', 'Docker', 'Puppet', 'Kubernetes', 'Virtualization', 'Project management', 'Microservices', '.NET']"
 Senior QA Automation Engineer ,Testing,Senior,"['Python', 'Microservices', 'QA', 'pytest', 'Kubernetes']"
 Remote Automation Test Engineer ,Testing,Mid,"['Python', 'CI/CD', 'REST', 'pytest', 'Selenium', 'Jenkins', 'Docker', 'Azure', 'Ansible', 'Terraform', 'Kubernetes', 'Grafana', 'Prometheus', 'ISTQB']"
 AI Researcher ,Data,Mid,"['Python', 'Machine Learning', 'Git', 'Deep learning', 'Computer vision', 'PyTorch', 'PyTorch Lightning', 'Docker', 'Kubernetes']"
 Software Engineer (DevOps with AWS) ,Devops,Mid,"['Python', 'Jenkins', 'Artifactory', 'Linux', 'Virtualization', 'Docker', 'Git', 'CI/CD Pipelines', 'Node.js', 'TypeScript', 'AWS', 'Gradle', 'SDLC', 'Ansible', 'Terraform', 'Groovy', 'IAM', 'AWS EC2', 'AWS Lambda', 'AWS CloudFormation', 'AWS S3', 'AWS DynamoDB', 'API Gateway', 'Route53', 'SQS', 'Amazon SQS', 'SNS', 'VPC', 'Amazon CloudWatch']"
 Python Developer with AWS ,Python,Mid,"['Python', 'AWS', 'AWS EC2', 'API Gateway', 'AWS Lambda', 'AWS S3', 'CI/CD', 'NoSQL', 'DevOps', 'React', 'Vue.js']"
 DevOps Engineer ,Devops,Mid,"['AWS', 'Google cloud platform', 'C++', 'Python', 'Bash', 'JavaScript', 'VR', 'Blockchain']"
 System Engineer for Jira&Ansible Tower ,Admin,Mid,"['Python', 'JavaScript', 'Linux', 'Tomcat', 'ITIL', 'C#', 'Azure', 'REST API', 'LDAP', 'Cloud']"
 Full Stack Developer (Python + Vue) ,Python,Mid,"['Python', 'Vue.js', 'Vuex', 'pytest', 'AWS', 'Cloud', 'TypeScript', 'Vuetify', 'NumPy', 'pandas']"
 Senior Python developer ,Python,Senior,"['Python', 'SQL', 'REST API', 'Docker', 'Git', 'Linux', 'ORM', 'CI/CD', 'Machine learning', 'PostgreSQL', 'SQLAlchemy', 'Celery', 'Flask', 'GCP', 'AWS']"
 Remote mid/senior Python Dev | may team ,Python,Senior,"['Python', 'Django', 'Linux', 'Git', 'JavaScript', 'CSS', 'HTML', 'DevOps', 'AWS', 'Elasticsearch', 'PostgreSQL', 'Redis']"
 Machine Learning Researcher ,Data,Senior,"['Python', 'Machine learning', 'TensorFlow', 'Scala', 'Java', 'PyTorch', 'NumPy', 'pandas', 'Deep learning']"
 Python Backend Developer ,Python,Mid,"['Python', 'Linux', 'REST', 'AWS', 'Selenium', 'Docker', 'CI/CD Pipelines', 'Grafana', 'Elasticsearch', 'Kibana', 'InfluxDB']"
 Middle/Senior AQA Embedded Engineer  ,Testing,Mid,"['Python', 'Robot Framework', 'pytest', 'QA', 'Go', 'SSL', 'Protocols', 'Bash', 'Golang']"
 Senior Data Modeler ,Data,Senior,"['SQL', 'ETL', 'Python', 'Azure Cloud', 'Snowflake', 'Data modeling']"
 Principal Engineer ,Python,Senior,"['Python', 'AWS', 'Django', 'Django REST Framework', 'Project management', 'Process management', 'Attention to detail', 'Coaching Skills', 'Quality control']"
 Remote Junior Machine Learning Engineer ,Analytics,Junior,"['Python', 'SQL', 'Problem solving', 'Analytical skills', 'AI', 'Good coding skills', 'Machine Learning', 'IoT', 'JavaScript', 'JavaScript programming']"
 QA Engineer ,Testing,Mid,"['Python', 'C#', 'Java', 'C++', 'JavaScript', 'Selenium', 'Cucumber', 'Kafka', 'AWS', 'Azure']"
 Software and Test Engineer ,Testing,Mid,"['Python', 'Linux', 'Vector', 'NI', 'Labview']"
 Test Automation Engineer ,Testing,Mid,"['Selenium', 'Java', 'JavaScript', 'Python', 'C#']"
 Google Cloud/GCP Developer ,Devops,Mid,"['GCP', 'Docker', 'DevOps', 'C#', 'Python', 'Big Data', 'SQL', 'HBase', 'Elasticsearch', 'Software-as-a-Service']"
 Senior Data Scientist ,Other,Senior,"['Python', 'Git', 'pandas', 'scikit-learn', 'PostgreSQL', 'REST', 'GitHub', 'Linux', 'AWS Cloud', 'Jupyter Notebook', 'AWS SageMaker', 'MLOps']"
 MID/SEN Python Developer ,Python,Mid,"['Python', 'AWS', 'Flask', 'Proactivity', 'JavaScript', 'React', 'Node.js', 'Leadership skills', 'DevOps', 'CI/CD', 'Data analytics']"
 Lead Python Engineer ,Python,Senior,"['Python', 'Git', 'Docker', 'REST', 'NoSQL', 'SQL', 'Cloud', 'Design Patterns', 'TDD', 'BDD', 'DDD', 'CI/CD']"
 Programista Infrastrultury ,Devops,Mid,"['Python', 'REST API', 'SOAP', 'GitHub', 'GitLab', 'Bitbucket', 'CI/CD', 'Jenkins', 'TeamCity', 'Docker', 'Kubernetes', 'Ansible', 'Terraform', 'OpenShift', 'VMware', 'DevOps', 'SRE']"
 Senior Azure Developer ,Python,Senior,"['.NET', 'C#', 'CI/CD', 'Azure', 'Design Patterns', 'REST API', 'Docker', 'Kubernetes', 'DevOps', 'PaaS', 'Service Bus', 'IaaS', 'SaaS', 'API Gateway', 'WAF', 'Blob Storage', 'Cosmos DB', 'Azure Data', 'AKS', 'SDLC', 'Python', 'PowerShell', 'UI']"
 Remote DevOps Engineer z AWS ,Devops,Mid,"['DevOps', 'AWS Cloud', 'Python', 'Terraform', 'Kubernetes', 'CI/CD Pipelines', 'Docker', 'PostgreSQL', 'Jenkins']"
 Lead ML Developer Researcher ,Data,Senior,"['AWS', 'Machine learning', 'Python', 'Docker', 'GitLab CI', 'Azure', 'AI', 'Machine Learning', 'PyTorch', 'MLflow', 'GitLab', 'CI/CD', 'MLOps']"
 Remote Senior Site Reliability Engineer ,Devops,Senior,"['Kubernetes', 'Docker', 'OOP', 'C#', 'Java', 'PowerShell', 'Python', 'IaC', 'Ansible', 'Terraform', 'IaaS', 'PaaS', 'AWS', 'GCP', 'DNS', 'Nginx', 'Linux', 'Prometheus', 'Grafana', 'Git', 'PostgreSQL', 'Kafka', 'Elasticsearch']"
 Mid DevOps / Cloud AWS Engineer ,Devops,Mid,"['AWS', 'Python', 'CI/CD', 'Kubernetes', 'DevOps', 'Java', 'C', 'C++', 'Docker', 'CI/CD Pipelines', 'Azure', 'GCP', 'Windows', 'Terraform', 'CloudFormation', 'Ansible', 'Bash', 'Perl', 'Ruby', 'Linux']"
 Junior Web Developer (React/Django) ,Python,Junior,"['JavaScript', 'Git', 'Linux', 'Python', 'Bash', 'AWK', 'HTTP', 'REST API', 'React', 'Webpack', 'TypeScript', 'Functional programming']"
 Technical Data Steward  ,Data,Mid,"['Python', 'SQL', 'Collibra', 'BigQuery', 'ETL', 'Governance', 'Data management', 'Data governance', 'Excel']"
 Senior Python Developer ,Python,Senior,"['Python', 'Django', 'CI/CD']"
 REMOTE DevOps Engineer - AWS/Azure ,Devops,Mid,"['Jenkins', 'Docker', 'Kubernetes', 'Python', 'DevOps', 'Azure', 'AWS', 'Ansible', 'Go', 'Bash']"
 Senior Python Developer ,Python,Mid,"['Python', 'Docker', 'Azure']"
 Senior Data Engineer ,Data,Senior,"['ETL', 'Snowflake', 'Oracle', 'AWS', 'Kafka', 'SQL', 'Python', 'Java', 'Spark']"
 DevOps Engineer ,Devops,Mid,"['Python', 'Kubernetes', 'Docker', 'Bash', 'Azure', 'Java']"
 Mid/Senior Python Backend Developer ,Python,Mid,"['Python', 'Django', 'Docker', 'Git', 'GitLab', 'Celery', 'PostgreSQL', 'Conda', 'scikit-learn', 'OpenCV', 'PyTorch', 'Keras', 'TensorFlow']"
 Backend Python Developer ,Python,Mid,"['Python', 'Bash', 'AWS', 'Docker', 'Kubernetes', 'Machine Learning', 'AI', 'Deep learning', 'DevOps']"
 Remote DevOps Engineer (AWS) ,Devops,Senior,"['AWS', 'DevOps', 'Docker', 'CSP', 'Terraform', 'CloudFormation', 'Python', 'Groovy', 'Java', 'Go', 'Bash', 'CI/CD Pipelines', 'Jenkins', 'CircleCI', 'GoCD', 'Autoscaling', 'Ansible', 'Progress Chef', 'Puppet', 'Helm', 'TDD', 'BDD', 'Kubernetes', 'Istio', 'Cucumber', 'Selenium']"
 QA Engineer ,Testing,Mid,"['Python', 'Protocols']"
 Solution Architect (RPA Developer)  ,Data,Senior,"['Azure', 'OWASP', 'Microservices', 'REST API', 'OAuth', 'SAML', 'Node.js', 'Python', 'JavaScript', 'React', 'MuleSoft', 'MongoDB', 'PostgreSQL', 'Redis', 'IBM', 'Docker', 'Swarm', 'Git', 'GitLab', 'Jira', 'Confluence', 'Bash', 'AWS']"
 Full Stack Developer (Python + React) ,Python,Mid,"['Python', 'React', 'AWS', 'pytest', 'Data Visualization Libraries', 'Plotly.js', 'Chart.js', 'Chartist.js']"
 Senior Data Engineer ,Data,Senior,"['Spark', 'Python', 'SQL', 'Cloud', 'Snowflake', 'Airflow', 'Docker', 'dbt', 'Hadoop']"
 Python Software Engineer ,Data,Mid,"['Python', 'Big Data', 'NoSQL', 'SQL', 'ORM', 'KafkaMQ', 'APIS']"
 Senior Scala Developer ,Python,Senior,"['Scala', 'Spark', 'Python', 'Big Data', 'Azure']"
 BI Engineer ,Data,Mid,"['Python', 'Java', 'SQL', 'AWS', 'Airflow', 'dbt', 'Looker']"
 .NET Software Engineer ,Python,Mid,"['.NET', '.NET CORE', 'Python', 'pandas', 'NumPy', 'AWS']"
 DevOps Engineer ,Devops,Mid,"['cloud', 'Git', 'CI/CD', 'Python', 'Flask', 'Docker', 'pandas', 'Azure', 'Jenkins', 'AWS', 'DevOps']"
 Junior Cloud Data Engineer ,Data,Junior,"['Python', 'SQL', 'Git', 'Google Cloud Platform', 'BigQuery', 'PUB', 'Terraform']"
 Data Scientist Lead  ,Data,Senior,"['Python', 'Machine learning', 'SQL', 'Computer vision', 'Forecasting', 'Natural language processing']"
 Azure Tech Lead   ,Analytics,Senior,"['Azure', 'Data Engineering', 'SQL', 'ETL', 'Python', 'Azure Data Factory', 'PySpark', 'Azure Databricks', 'ADLS', 'Azure Synapse', 'DWH', 'CI/CD', 'Cloud environment', 'Proactivity', 'Critical thinking', 'Team Player', 'Leadership and management skills', 'DP-201', 'DP-203', 'AZ-400', 'Technical Leadership and Architecture']"
 Data Engineer ,Data,Mid,"['Python', 'ETL', 'Spark', 'RDBMS', 'PySpark', 'SQL', 'OOP', 'Python and/or Scala', 'Scala', 'IaC', 'Terraform', 'Azure']"
 Senior Data Engineer ,Data,Senior,"['Python', 'Git', 'Unix', 'Linux', 'ETL', 'Apache Spark', 'Apache Airflow', 'Azure', 'Data engineering', 'Docker', 'Kubernetes', 'PostgreSQL', 'MS SQL']"
 Middle/Senior Integration Engineer ,Support,Mid,"['C#', 'CI/CD', 'Git', 'Python', 'SQL', 'Azure']"
 Data Reporting Engineer ,Data,Senior,"['SQL', 'MS SQL', 'Python', 'ETL', 'Excel', 'VBA', 'Airflow', 'GCP', 'Prometheus', 'pandas']"
 Junior Linux Engineer ,Python,Junior,"['JavaScript', 'Git', 'Linux', 'Python', 'Bash', 'AWK', 'HTTP', 'REST API', 'Webpack', 'TypeScript', 'Functional programming']"
 Junior Network Administrator ,Admin,Junior,"['Linux', 'TCP', 'Bash', 'PHP', 'Python', 'Cisco', 'CCNA', 'BGP', 'DNS']"
 QA Test Automation Engineer ,Testing,Senior,"['SQL', 'AWS', 'Git', 'Python', 'Hadoop']"
 Senior Azure DevOps ,Devops,Senior,"['Azure', 'Load balancer', 'Ansible', 'Puppet', 'IaaS', 'SaaS', 'API Gateway', 'WAF', 'Blob Storage', 'Cosmos DB', 'Azure Data', 'Windows Server', 'Progress Chef', 'AKS', 'SDLC', 'DevOps', 'Python', 'PowerShell']"
 Regular / Senior Data Scientist ,Data,Mid,"['Python', 'Machine Learning', 'Data science', 'Statistics', 'scikit-learn', 'pandas', 'Matplotlib', 'SciPy', 'Scala', 'MATLAB', 'R', 'Spark', 'RDBMS', 'Docker', 'Kubernetes', 'Azure']"
 Python Developer z wiedz life science  ,Python,Mid,"['Python', 'Git', 'Django', 'React', 'Angular', 'Node.js', 'REST API', 'Linux', 'Docker', 'RDKit', 'Cheminformatics', 'Bioinformatics']"
 Remote Senior Python Developer ,Python,Senior,"['Python', 'Django', 'SQL', 'Git', 'Linux', 'Bash', 'CI/CD', 'Docker', 'AWS', 'JavaScript', 'CSS', 'HTML', 'React', 'PHP']"
 DevOps Engineer ,Devops,Mid,"['Python', 'Linux', 'Kubernetes', 'Helm', 'Jenkins', 'Bash', 'Docker', 'Google cloud platform', 'Google BigQuery', 'Sentry', 'GitHub', 'Apache Kafka', 'Redis', 'JavaScript', 'TypeScript']"
 Software Engineer (High Load) ,Python,Mid,"['Java', 'Python', 'JS', 'DevOps', 'SQL', 'Kafka', 'Kubernetes', 'Docker', 'Java/Scala']"
 Remote Python QA Automation Engineer ,Testing,Mid,"['Python', 'SQL', 'Git', 'QA', 'Selenium', 'Cypress', 'Linux', 'Bash', 'CI/CD', 'JavaScript', 'REST API']"
 Cloud Automation Engineer ,Data,Mid,"['AWS', 'Linux', 'Docker', 'Kubernetes', 'Ansible', 'Helm', 'Bash', 'Python', 'Groovy', 'Jenkins', 'AI', 'Prometheus', 'Grafana', 'Kibana']"
 Software Engineer  ,Python,Mid,"['C++', 'Python', 'Docker']"
 Cloud Engineer ,Devops,Mid,"['AWS', 'CloudFormation', 'SQL', 'C#', 'TypeScript', 'Python', 'JavaScript', 'ELB', 'DynamoDB', 'SQS', 'SNS', 'SDLC', 'CI/CD', 'PowerShell', 'Bash', 'NoSQL']"
 Data Scientist / Data Engineer ,Data,Senior,"['Machine Learning', 'Git', 'Linux', 'Python', 'Golang', 'SQL']"
 DevOps Engineer ,Devops,Mid,"['TeamCity', 'Git', 'Python', 'Bitbucket', 'Jira', 'Confluence', 'JavaScript', 'Linux', 'AWS', 'Docker', 'K8s']"
 Senior Machine Learning Engineer (NLP) ,Data,Senior,"['NumPy', 'pandas', 'scikit-learn', 'Keras', 'TensorFlow', 'PyTorch', 'NLP', 'spaCy', 'Spark', 'AWS', 'Docker']"
 C++ Developer ,Python,Junior,"['C++', 'Unix', 'Sybase', 'MySQL', 'Python']"
 Senior Cloud Engineer ,Devops,Senior,"['Kubernetes', 'Terraform', 'Python', 'Docker', 'AWS', 'Azure', 'AKS', 'Jenkins']"
 IT Developer ,Data,Mid,"['Hadoop', 'Cloudera', 'SQL', 'Java', 'Python']"
 Backend Python Developer  ,Python,Mid,"['Python', 'Linux', 'Robotics']"
 Senior Python Developer ,Python,Senior,"['Python', 'Linux', 'JavaScript', 'Docker', 'Perl', 'CSS', 'HTML']"
 Machine Learning Engineer ,Data,Mid,"['Python', 'scikit-learn', 'NumPy', 'pandas', 'PyTorch', 'TensorFlow', 'Keras']"
 ML Developer Researcher ,Data,Mid,"['Python', 'AI', 'Machine Learning', 'PyTorch', 'MLflow', 'GitLab', 'CI/CD', 'MLOps', 'Docker', 'AWS']"
 Azure Data Engineer  ,Analytics,Mid,"['Azure', 'Azure Databricks', 'Azure Data Factory', 'Azure Synapse', 'Azure Data Lake', 'SQL', 'Python', 'Spark SQL', 'NoSQL', 'Data engineering', 'Big Data', 'Spark', 'Kafka', 'Hadoop', 'Airflow']"
 Sr. Technical Scrum Master ,Pm,Senior,"['Kanban', 'SDLC', 'Confluence', 'Jira', 'Git', 'GitHub', 'Python', 'JavaScript', 'Java', '.NET', 'C#']"
 Remote Cloud Engineer with Python ,Python,Mid,"['Python', 'AWS', 'IaaC']"
 Remote Python Data Developer ,Data,Mid,"['Python', 'SQL', 'ETL', 'Databricks', 'AWS']"
 Principal Data Engineer ,Analytics,Senior,"['Python', 'SQL', 'ETL', 'RDBMS', 'Git', 'Azure', 'Airflow', 'Kubernetes', 'Docker', 'GCP', 'AWS']"
 Junior Full Stack Developer Remote ,Python,Junior,"['PHP', 'javascript', 'MySQL', 'postgreSQL', 'html', 'css', 'Git', 'MariaDB', '.NET', 'Python']"
 Senior DevOps Engineer ,Devops,Senior,"['AWS', 'DevOps', 'IaC', 'Terraform', 'CI/CD Pipelines', 'Azure', 'Docker', 'Kubernetes', 'Jenkins', 'Ansible', 'Bash', 'Python']"
 Senior Cloud Data Engineer ,Data,Senior,"['Python', 'SQL', 'Git', 'Google Cloud Platform', 'BigQuery', 'PUB', 'Terraform']"
 Medior/Senior Python Developer ,Python,Mid,"['Python', 'REST', 'Git', 'SQL', 'Django', 'Celery', 'Docker', 'Redis', 'Web technologies']"
 Senior Software Engineer ( Python ) ,Python,Senior,"['Python', 'Redis', 'MySQL', 'AWS', 'GitHub', 'RPC2']"
 Remote Junior DevOps GCP Engineer ,Devops,Junior,"['Python', 'Linux', 'GCP', 'Google Cloud Platform', 'Docker', 'Kubernetes', 'Bash', 'CI/CD', 'DevOps', 'Jenkins', 'Git', 'Azure', 'AWS']"
 QA Engineer ,Testing,Mid,"['Python', 'Selenium', 'SQL', 'Java']"
 Data Scientist ,Data,Mid,"['Python', 'SQL', 'Machine learning', 'Git', 'BigQuery', 'GCP', 'TensorFlow', 'PyTorch', 'Spark']"
 Senior Data Engineer ,Data,Mid,"['Python', 'AWS', 'MongoDB', 'Snowflake', 'Elasticsearch']"
 Data Engineer ,Data,Mid,"['AWS', 'Kafka', 'Apache Spark', 'AWS S3', 'PostgreSQL', 'Druid', 'Apache ZooKeeper', 'Python', 'Docker', 'Kubernetes', 'Prometheus', 'Grafana', 'CI/CD']"
 Remote Senior Data Engineer II ,Data,Senior,"['Python', 'DevOps', 'SQL', 'Linux', 'ETL', 'Airflow', 'AWS', 'Glue', 'AWS Lambda', 'Docker', 'Terraform', 'Azure DevOps', 'Pandas', 'NumPy', 'Matplotlib', 'seaborn', 'scikit-learn']"
 Data Analyst with programming skills ,Analytics,Mid,"['Python', 'SQL', 'Knowledge of algorithms', 'Experience in the integration of data', 'Knowledge of coding standards', 'R', 'Java', 'C#', 'MATLAB']"
 Senior/Middle Python Developer ,Python,Mid,"['Python', 'AWS', 'AWS Lambda', 'SQLAlchemy', 'PostgreSQL']"
 Test Automation Engineer ,Testing,Senior,"['Python', 'REST API', 'Robot Framework', 'CI/CD', 'Jenkins', 'Git', 'Bitbucket']"
 Java Developer  ,Python,Mid,"['Java', 'Linux', 'Spring Boot', 'Kafka', 'Spark', 'Elasticsearch', 'Docker', 'Keycloak', 'Angular', 'TypeScript', 'Ansible', 'Python', 'GitLab', 'CI', 'Prometheus', 'Grafana']"
 Senior Python Software Engineer ,Python,Senior,"['Python', 'AWS', 'MongoDB', 'Docker', 'Kubernetes', 'PostgreSQL']"
 DevOps Engineer ,Devops,Senior,"['Python', 'AWS', 'CloudFormation', 'Terraform', 'ARM', 'Linux', 'Windows', 'Bash', 'PowerShell', 'SDK', 'CLI', 'IAM', 'Antivirus', 'Docker', 'Kubernetes', 'Git', 'SVN', 'CI', 'Jenkins', 'Travis CI', 'CircleCI', 'Bamboo']"
 Senior Machine Learning NLP Engineer ,Data,Senior,"['Python', 'Machine learning', 'scikit-learn', 'NLP', 'Natural language processing', 'Deep learning', 'Git', 'REST API', 'Cloud', 'TensorFlow', 'Docker', 'PyTorch', 'Elasticsearch', 'MongoDB', 'Keras']"
 Junior Python Backend Developer ,Python,Junior,"['Communication skills', 'Python', 'Python', 'Django', 'Linux', 'PostgreSQL', 'Git', 'Celery', 'Docker', 'React', 'CSS', 'HTML', 'Team player', 'Critical thinking', 'Problem solving', 'Proactivity']"
 Technical Data Steward ,Data,Mid,"['Data management', 'banking', 'Excel', 'SQL', 'Python scripts', 'ETL', 'Python']"
 Data Engineering Lead ,Data,Senior,"['Python', 'Java', 'C++', 'C#', 'Scala']"
 Senior Python Developer ,Python,Senior,"['Python', 'Django', 'SQL', 'NoSQL', 'Redis', 'Rabbit MQ', 'Docker', 'Jenkins', 'Microservices', 'pandas', 'NumPy', 'Flask', 'Ansible', 'Kubernetes', 'AWS', 'Azure']"
 Akademia IT - Data Scientist (Python) ,Python,Junior,"['Python', 'Data science', 'Scrum', 'Kanban']"
 Mid/Senior Python Full Stack Developer ,Python,Mid,"['Python', 'React', 'Vue.js', 'Django', 'Docker', 'GitLab', 'PostgreSQL', 'SQL', 'Linux', 'Shell', 'JS', 'Go', 'Celery', 'Conda']"
 Senior Fullstack Developer (Python + JS) ,Python,Senior,"['Python', 'JavaScript', 'React', 'Driven', 'UX', 'Scrum', 'Team management']"
 Senior Research Scientist  ,Data,Senior,"['Python', 'Machine learning', 'Deep learning', 'NLP', 'AI', 'PyTorch']"
 Senior Test Automation Engineer (QA) ,Testing,Senior,"['Python', 'Domain Driven Design', 'Jira', 'Playwright', 'API', 'Kotlin', 'JavaScript', 'Java']"
 DevOps Engineer ,Devops,Senior,"['DevOps', 'AWS', 'Azure', 'Python', 'SQL', 'Agile', 'Docker', 'Kubernetes', 'Linux', 'Snowflake']"
 DevOps Engineer  ,Devops,Mid,"['Python', 'Docker', 'Kubernetes', 'AWS', 'GCP', 'Azure', 'Terraform', 'CI/CD Pipelines', 'Linux', 'Bash', 'DevOps', 'Node.js']"
 DevOps Engineer  ,Devops,Mid,"['AWS', 'AWS Cloud', 'RDS', 'Amazon RDS', 'Amazon EKS', 'ECS', 'AWS ECS', 'Terraform', 'Helm', 'Docker', 'Kubernetes', 'Linux', 'Bash', 'Python', 'VPN', 'Grafana', 'Ansible', 'Git', 'GitLab', 'Puppet', 'Datadog', 'Consul', 'RabbitMQ']"
 Managed Cloud Engineer  ,Devops,Mid,"['AWS', 'Python', 'Git', 'Terraform', 'Ansible', 'Bash', 'PowerShell', 'Linux', 'Windows', 'IaC', 'CloudFormation', 'Kubernetes']"
 Remote Senior Snowflake Engineer ,Analytics,Senior,"['Snowflake', 'Python', 'Oracle DB', 'ETL', 'Database administration', 'SnowSQL', 'SnowPipe', 'Azure', 'AWS', 'Hadoop', 'Power BI']"
